Fecha,Cliente,Producto/Servicio,Centro de Costo,Comprobante,Tipo,Codigo/SKU,Descripción del Producto,Observaciones,Moneda,Vendedor,Cantidad,Precio,Descuento,Importe Mon. Transacción,Importe Mon. Ppal.
8/7/2025,SWIFT ARGENTINA S A,Marketing - Gestión de Pedidos,Licencia,A-00007-00000498,Factura,,(USD 1300 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,1651000,0,1651000,1651000
8/7/2025,SWIFT ARGENTINA S A,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000498,Factura,,(USD 1260  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,1600200,0,1600200,1600200
8/7/2025,GAVIGLIO COMERCIAL S. A.,"Mercado de Granos -  Gestión de Contratos, fijaciones y pesificaciones de granos",Licencia,A-00007-00000500,Factura,,(USD 1200  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,1524000,0,1524000,1524000
8/7/2025,GAVIGLIO COMERCIAL S. A.,Cotizador de Insumos - Cotizador con lista de precios,Licencia,A-00007-00000500,Factura,,(USD  1200 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,1524000,0,1524000,1524000
8/7/2025,ARECO SEMILLAS S.A.,"Mercado de Granos -  Gestión de Contratos, fijaciones y pesificaciones de granos",Licencia,A-00007-00000501,Factura,,(USD 1200 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,1524000,0,1524000,1524000
8/7/2025,ARECO SEMILLAS S.A.,Cotizador de Insumos - Cotizador con lista de precios,Licencia,A-00007-00000501,Factura,,(USD 1200 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,1524000,0,1524000,1524000
8/7/2025,CEREALES QUEMU S A,"Mercado de Granos -  Gestión de Contratos, fijaciones y pesificaciones de granos",Licencia,A-00007-00000497,Factura,,(USD 1200  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,1524000,0,1524000,1524000
8/7/2025,GROBOCOPATEL HERMANOS SOCIEDAD  ANONIMA,"Mercado de Granos -  Gestión de Contratos, fijaciones y pesificaciones de granos",Licencia,A-00007-00000499,Factura,,(USD 1200  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,1524000,0,1524000,1524000
8/7/2025,GROBOCOPATEL HERMANOS SOCIEDAD  ANONIMA,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000499,Factura,,(USD 800  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,1016000,0,1016000,1016000
8/7/2025,ARECO SEMILLAS S.A.,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000501,Factura,,(USD 800 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,1016000,0,1016000,1016000
8/7/2025,GAVIGLIO COMERCIAL S. A.,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000500,Factura,,(USD 800 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,1016000,0,1016000,1016000
8/7/2025,RODOLFO FERRARI E HIJO S A C F I A,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000502,Factura,,(USD 624 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,792480,0,792480,792480
8/7/2025,CEREALES QUEMU S A,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000497,Factura,,(USD 400 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,508000,0,508000,508000
8/7/2025,RODOLFO FERRARI E HIJO S A C F I A,Soluciones Financieras - Tajetas Mastercard,Licencia,A-00007-00000502,Factura,,(USD 260  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,330200,0,330200,330200
8/7/2025,GAVIGLIO COMERCIAL S. A.,Sustentabilidad - Integración Ciampagna,Licencia,A-00007-00000500,Factura,,(USD 200 TC a 1.270 al 07/07/2025// Hub de Integraciones),,Pesos Argentinos,,1,254000,0,254000,254000
8/7/2025,PUERTO ARROYO SECO SA,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000056,Nota de Crédito,,(USD 120 TC a 1.200 al 12/06/2025),NC por diferencia  / considerar la NC 7-54 07-07-2025,Pesos Argentinos,,-1,143856,0,-143856,-143856
8/7/2025,RODOLFO FERRARI E HIJO S A C F I A,Soluciones Financieras - Tajetas Mastercard,Licencia,A-00007-00000057,Nota de Crédito,,(USD200 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,-1,254000,0,-254000,-254000
8/7/2025,RODOLFO FERRARI E HIJO S A C F I A,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000057,Nota de Crédito,,(USD 1040 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,-1,1320800,0,-1320800,-1320800
8/7/2025,RODOLFO FERRARI E HIJO S A C F I A,"Mercado de Granos -  Gestión de Contratos, fijaciones y pesificaciones de granos",Licencia,A-00007-00000057,Nota de Crédito,,(USD 1600 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,-1,2032000,0,-2032000,-2032000
7/7/2025,GRUAS SAN BLAS S A,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000486,Factura,,(USD 2070 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,2628900,0,2628900,2628900
7/7/2025,DAEMAR S.A. S. E. E.,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000484,Factura,,(USD 1761  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,2236470,0,2236470,2236470
7/7/2025,RODOLFO FERRARI E HIJO S A C F I A,"Mercado de Granos -  Gestión de Contratos, fijaciones y pesificaciones de granos",Licencia,A-00007-00000493,Factura,,(USD 1600  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,2032000,0,2032000,2032000
7/7/2025,KIOSHI STONE SA,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000479,Factura,,(USD 1450  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,1841500,0,1841500,1841500
7/7/2025,CONCI S.A,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000474,Factura,,(USD 1400 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,1778000,0,1778000,1778000
7/7/2025,CAIO BIBILONI Y CIA S.R.L.,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000492,Factura,,(USD 1040 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,1320800,0,1320800,1320800
7/7/2025,RODOLFO FERRARI E HIJO S A C F I A,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000493,Factura,,(USD 1040 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,1320800,0,1320800,1320800
7/7/2025,PUERTO ARROYO SECO SA,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000489,Factura,,(USD 800 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,1016000,0,1016000,1016000
7/7/2025,MAS AGRO CENTRO S.A.S.,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000495,Factura,,(USD 800 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,1016000,0,1016000,1016000
7/7/2025,TOMAS HNOS Y CIA SA,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000470,Factura,,(USD 800 TC a 1.260 al 04/07/2025),,Pesos Argentinos,,1,1008000,0,1008000,1008000
7/7/2025,AGRICULTORES FEDERADOS ARGENTINOS SOC COOP LTDA,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000490,Factura,,(USD 650  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,825500,0,825500,825500
7/7/2025,ORTEGA HERMANOS S A,Cotizador de Insumos - Cotizador con lista de precios,Licencia,A-00007-00000496,Factura,,(USD 613  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,778510,0,778510,778510
7/7/2025,GRUPO UNUS S.A.,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000477,Factura,,(USD 570  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,723900,0,723900,723900
7/7/2025,"""AGROPECUARIA LA RESERVA"" S. A.",Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000483,Factura,,(USD 530  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,673100,0,673100,673100
7/7/2025,BARTOLO J PONS S A,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000472,Factura,,(USD 520 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,660400,0,660400,660400
7/7/2025,HECTOR A  BOLZAN Y CIA  S R L,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000473,Factura,,(USD 520  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,660400,0,660400,660400
7/7/2025,FRANCISCO SELLART S A,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000487,Factura,,(USD 520  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,660400,0,660400,660400
7/7/2025,"COOPERATIVA AGRICOLA GANADERA ""CAMILO ALDAO"" LIMITADA",Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000475,Factura,,,,Pesos Argentinos,,1,660400,0,660400,660400
7/7/2025,GALVEZ CEREALES S.A.,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000476,Factura,,(USD 520 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,660400,0,660400,660400
7/7/2025,KIOSHI STONE SA,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000480,Factura,,(USD 520  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,660400,0,660400,660400
7/7/2025,COOPERATIVA AGROPECUARIA LA PAZ LTDA,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000481,Factura,,(USD 520 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,660400,0,660400,660400
7/7/2025,AGROSUR S.A.,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000471,Factura,,(USD 520 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,660400,0,660400,660400
7/7/2025,ORTEGA HERMANOS S A,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000496,Factura,,(USD 491 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,623570,0,623570,623570
7/7/2025,EDP AGROINDUSTRIAL S.A.,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000485,Factura,,(USD 470  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,596900,0,596900,596900
7/7/2025,GUAZZARONI GRECO SOCIEDAD ANONIMA,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000494,Factura,,Bonifica Cuenta Digital Logistica Diesel (USD 400 TC a 1.270 al 04-07/2025),,Pesos Argentinos,,1,508000,0,508000,508000
7/7/2025,JUAN AGUSTIN GRAVANO,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000482,Factura,,(USD 400  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,508000,0,508000,508000
7/7/2025,ORTEGA HERMANOS S A,"Mercado de Granos -  Gestión de Contratos, fijaciones y pesificaciones de granos",Licencia,A-00007-00000496,Factura,,(USD 383  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,486410,0,486410,486410
7/7/2025,INDAR CAMPOS S.R.L.,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000478,Factura,,(USD 300  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,381000,0,381000,381000
7/7/2025,TIERRA GREDA S A,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000488,Factura,,(USD 250  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,317500,0,317500,317500
7/7/2025,ORTEGA HERMANOS S A,Mercado de Granos - Calculadora de negocios,Licencia,A-00007-00000496,Factura,,(USD 230  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,292100,0,292100,292100
7/7/2025,RODOLFO FERRARI E HIJO S A C F I A,Soluciones Financieras - Tajetas Mastercard,Licencia,A-00007-00000493,Factura,,(USD200  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,254000,0,254000,254000
7/7/2025,AGRO UCACHA S R L,Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000491,Factura,,(USD  125 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,158750,0,158750,158750
7/7/2025,ORTEGA HERMANOS S A,Legajo Digital y Firma Electrónica - Onboarding,Licencia,A-00007-00000496,Factura,,(USD 123  TC a 1.270 al 07/07/2025),,Pesos Argentinos,,1,156210,0,156210,156210
7/7/2025,PUERTO ARROYO SECO SA,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000054,Nota de Crédito,,(USD 120 TC a 1.200 al 12/06/2025),,Pesos Argentinos,,-1,144,0,-144,-144
7/7/2025,TOMAS HNOS Y CIA SA,Soluciones Financieras - Tajetas Mastercard,Licencia,A-00007-00000052,Nota de Crédito,,(USD 300 TC a 1.200 al 03/06/2025),,Pesos Argentinos,,-1,360000,0,-360000,-360000
7/7/2025,TOMAS HNOS Y CIA SA,Soluciones Financieras - Tajetas Mastercard,Licencia,A-00007-00000051,Nota de Crédito,,(USD 300 TC a 1215 al 06/05/2025),,Pesos Argentinos,,-1,364500,0,-364500,-364500
7/7/2025,KIOSHI STONE SA,Portal Clientes y Proveedores - Cuenta Digital,Licencia,A-00007-00000053,Nota de Crédito,,(USD 520 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,-1,660400,0,-660400,-660400
7/7/2025,"""AGROPECUARIA LA RESERVA"" S. A.",Marketing - Gestión de campañas de marketing,Licencia,A-00007-00000055,Nota de Crédito,,(USD 530 TC a 1.270 al 07/07/2025),,Pesos Argentinos,,-1,673100,0,-673100,-673100
7/7/2025,TOMAS HNOS Y CIA SA,Desarrollo a medida,A medida,A-00007-00000050,Nota de Crédito,,Solicitud de Pagos (USD 2000 TC a 1.200 al 03/06/2025),,Pesos Argentinos,,-1,2400000,0,-2400000,-2400000
7/7/2025,TOMAS HNOS Y CIA SA,Desarrollo a medida,A medida,A-00007-00000050,Nota de Crédito,, Siembas Asociadas (USD 3000 TC a 1.200 al 03/06/2025),,Pesos Argentinos,,-1,3600000,0,-3600000,-3600000
7/7/2025,TOMAS HNOS Y CIA SA,Desarrollo a medida,A medida,A-00007-00000050,Nota de Crédito,,Prefle (USD 10500 TC a 1.200 al 03/06/2025),,Pesos Argentinos,,-1,12600000,0,-12600000,-12600000
